"","accel_changes","closest_def_loc","closest_defender","closest_defender_angle","closest_defender_dist","closest_teammate","closest_teammate_angle","closest_teammate_dist","closest_teammate_loc","court_zone","game_clock","game_date","made","new_x","new_y","num_close_def","num_close_team","num_poss","other_shot","quarter","shooter","shooter_avg_vel","shooter_dist_to_ball","shooter_dist_traveled","shooter_team","shooter_vel_at_shot","shot_clock","shot_val","x_loc","y_loc"
"5314",74,"right","Lavoy Allen",0.237224901814863,11.4800559226904,"Al Horford",0.987865581934911,17.1710729106512,"right",3,56852,"2015-12-28",TRUE,23.57211,42.76024,0,0,3,0,3,"Paul Millsap",7.55656645480983,1.52049962643862,75.5656645480983,1,2.62692339058485,12.72,3,70.42789,7.23976
"5315",46,"left","Jeff Teague",0.181866957558474,11.7077022576593,"Ian Mahinmi",0.128488244934177,13.3024193403832,"left",3,33967,"2015-12-28",TRUE,38.31217,33.59197,0,0,2,0,3,"Monta Ellis",5.94393615831496,0.671502495900052,59.4393615831496,0,1.02113692764487,12.18,3,38.31217,33.59197
"5316",103,"right","Paul George",0.0722842037832669,1.95379720918012,"Kent Bazemore",0.654738613091036,11.6947229494418,"front",1,31051,"2015-12-28",TRUE,5.75561,25.73439,2,0,5,0,3,"Paul Millsap",5.56207516846237,1.64129973679398,55.6207516846237,1,7.82785143733592,4.31,2,88.24439,24.26561
"5317",50,"right","George Hill",0.389162021079513,6.43946738841808,"Al Horford",0.188226613590469,12.9751042713999,"right",3,24968,"2015-12-28",FALSE,41.87792,28.43574,0,0,4,1,3,"Jeff Teague",5.07663068868528,6.42333015475618,50.7663068868529,1,0.878430987613656,13.28,3,52.12208,21.56426
"5318",82,"right","Monta Ellis",0.599481212873545,3.07336866140396,"Thabo Sefolosha",1.23494908947177,13.9332920332059,"right",2,13844,"2015-12-28",TRUE,22.32961,29.93913,1,0,5,0,3,"Dennis Schroder",6.79424551010299,1.5332892150537,67.9424551010299,1,17.549616735487,21.71,2,71.67039,20.06087
"5319",89,"right","Jordan Hill",0.157060755448428,2.99994424789861,"Al Horford",0.718608273537992,8.57837155346515,"right",2,67853,"2015-12-28",FALSE,12.37025,34.32354,2,0,4,1,4,"Dennis Schroder",8.22962442897066,0.102223288931607,82.2962442897066,1,4.97069210472793,5.86,2,81.62975,15.67646
"5320",56,"right","Dennis Schroder",1.16092504489262,13.7175564374454,"Jordan Hill",0.0885146853041494,5.02810134898849,"right",3,67406,"2015-12-28",FALSE,38.13547,14.87266,0,0,5,1,4,"Rodney Stuckey",5.95375312692368,1.0780881951399,59.5375312692367,0,17.2933903124862,22.25,3,55.86453,35.12734
"5321",65,"left","Thabo Sefolosha",1.66940724613039,3.1218744975415,"Ian Mahinmi",1.28474565983209,5.50878888461883,"left",2,34703,"2015-12-28",FALSE,6.70652,36.41306,1,0,1,0,4,"Rodney Stuckey",9.1870446099528,1.99488954563906,91.870446099528,1,11.0382857591207,16.67,2,6.70652,36.41306
"5322",89,"left","Kent Bazemore",0.014203753139263,5.96271168312707,"Paul George",1.39458994635354,23.2364337534937,"left",3,23696,"2015-12-28",TRUE,28.36177,43.43939,0,0,1,0,4,"George Hill",6.88520743098525,1.49975331748258,68.8520743098525,1,3.72277108650252,9.34,3,28.36177,43.43939
"5323",59,"left","Thabo Sefolosha",2.72652618150075,6.80360728644739,"Ian Mahinmi",2.42360314366509,9.38419869488066,"left",2,16253,"2015-12-28",FALSE,11.29603,40.4112,0,0,3,0,4,"Monta Ellis",8.73059360195968,5.16886494349582,87.3059360195968,0,14.3385635699676,11.45,2,11.29603,40.4112
"5324",112,"right","Alonzo Gee",2.05481326436604,3.23357905004656,"Evan Fournier",2.18631412183102,5.18491470688766,"right",3,47553,"2015-12-28",FALSE,21.58801,36.56036,1,0,2,0,1,"Nikola Vucevic",5.50942441503482,1.19207422268918,55.0942441503483,0,4.78499911833847,8.56,3,72.41199,13.43964
"5325",91,"left","Nikola Vucevic",0.0507784325798109,3.97868466145534,"Omer Asik",0.322303841683605,14.6157458932003,"left",2,38152,"2015-12-28",TRUE,21.02905,32.45902,1,0,2,0,1,"Anthony Davis",5.89779567966011,0.319055555350473,58.9779567966012,1,1.4246924229462,12.47,2,21.02905,32.45902
"5326",54,"right","Nikola Vucevic",0.962984988485664,15.0336236101347,"Ryan Anderson",1.09980617173276,8.55752241577549,"right",2,8551,"2015-12-28",TRUE,5.18817,31.98572,0,0,8,1,1,"Jrue Holiday",10.17864952304,6.18912067709138,101.7864952304,1,10.3517231476215,24,2,88.81183,18.01428
"5327",113,"left","Omer Asik",0.113338858597218,4.9340458818499,"Elfrid Payton",0.709939570915853,17.3085374288788,"left",2,64357,"2015-12-28",TRUE,17.14437,38.10036,1,0,5,0,3,"Nikola Vucevic",2.38821580720827,2.10186118333252,23.8821580720827,0,1.05751672563619,6.51,2,17.14437,38.10036
"5328",67,"left","Anthony Davis",0.599931355450309,4.33408570909713,"Nikola Vucevic",1.25186234548347,8.09980732817763,"left",2,60551,"2015-12-28",TRUE,14.88292,28.0374,1,0,4,0,3,"Evan Fournier",6.40795064145604,1.34742512270627,64.0795064145604,0,14.3626587241012,5.71,2,14.88292,28.0374
"5329",43,"left","Jrue Holiday",0.392356839625475,2.3510534193208,"Channing Frye",1.17818630439045,5.99755885314184,"left",2,48754,"2015-12-28",TRUE,7.45961,24.50762,2,0,5,0,3,"Elfrid Payton",9.65095046883546,2.083450321006,96.5095046883545,1,9.66125047871621,13.88,2,7.45961,24.50762
"5330",78,"right","Channing Frye",0.432805124046044,11.961593858366,"Anthony Davis",0.950149417544656,17.1878064911204,"right",3,9765,"2015-12-28",FALSE,14.57915,1.81988,0,0,4,0,3,"Ryan Anderson",7.10227086494639,2.82892862965823,71.022708649464,1,3.57284489237974,13.2,3,79.42085,48.18012
"5331",97,"left","Jrue Holiday",0.796688665858611,1.22350043240695,"Andrew Nicholson",0.580816807606011,17.0867102682758,"front",2,47152,"2015-12-28",FALSE,17.58384,29.98881,1,0,1,0,4,"Evan Fournier",5.15910776126547,1.47960154210517,51.5910776126547,0,16.3715460574897,1.44,2,17.58384,29.98881
"5332",82,"right","Evan Fournier",2.61546739675629,2.70305239914064,"Alexis Ajinca",0.932917435262794,10.4337177858949,"right",2,21351,"2015-12-28",FALSE,7.31754000000002,34.50466,2,0,6,0,4,"Jrue Holiday",5.65158527648569,0.3960722787573,56.5158527648569,1,2.90906167217236,8.01,2,86.68246,15.49534
"5333",97,"right","Garrett Temple",0.517543125276133,4.44240379042695,"Luc Mbah a Moute",0.781111610756974,12.3562074213611,"right",3,68253,"2015-12-28",FALSE,26.29547,37.70313,1,0,5,1,1,"JJ Redick",9.11473496580513,1.28009990332786,91.1473496580512,1,2.59793651288864,17.38,3,67.70453,12.29687
"5334",132,"left","Kelly Oubre",2.26300133641435,3.06669439594166,"DeAndre Jordan",0.0543846516894003,13.7067185036718,"left",3,66945,"2015-12-28",TRUE,27.13228,22.03475,1,0,1,0,1,"Chris Paul",11.0447460303491,1.75366402839883,110.447460303491,1,10.6245800534655,22.57,3,27.13228,22.03475
"5335",55,"left","JJ Redick",1.41054476563947,6.39355103024915,"Marcin Gortat",0.962508979145229,12.3328240270305,"left",2,53152,"2015-12-28",FALSE,21.60805,34.61651,0,0,4,1,1,"John Wall",8.53324461610885,0.947203518785686,85.3324461610886,0,5.9728005575275,16.02,2,21.60805,34.61651
"5336",56,"left","Chris Paul",0.107375594036716,3.16870898887859,"Otto Porter",1.71880567546533,20.5256441989332,"left",2,25851,"2015-12-28",FALSE,8.76016,15.55242,1,0,5,1,1,"John Wall",6.32251149153517,1.63420497429178,63.2251149153517,0,13.4336561595308,23.14,2,8.76016,15.55242
"5337",93,"left","DeAndre Jordan",1.67897267716262,1.22184695166784,"Garrett Temple",0.356826890479605,5.60654233908922,"front",2,25452,"2015-12-28",TRUE,6.00188,23.48072,3,0,6,1,1,"John Wall",7.58022220505846,1.62704664668841,75.8022220505847,0,10.3240272180966,22.77,2,6.00188,23.48072
"5338",20,"left","Chris Paul",0.411388468168107,6.64341858371125,"Marcin Gortat",0.231111378876291,7.54585951797408,"left",3,42688,"2015-12-28",FALSE,32.18575,37.75118,0,0,3,0,2,"John Wall",5.92922376130191,1.92163423658094,59.2922376130191,0,4.62270011059563,15.08,3,32.18575,37.75118
"5339",64,"right","John Wall",0.0803914622513137,10.3803278288308,"Paul Pierce",0.529681062994187,13.4903310944876,"right",3,41288,"2015-12-28",FALSE,33.34133,12.6542,0,0,1,0,2,"Chris Paul",4.45858629242085,1.10372306712328,44.5858629242085,1,4.16528484170025,14.38,3,60.65867,37.3458
"5340",59,"right","John Wall",0.0947505306111274,9.03198840960836,"JJ Redick",1.07952517189382,28.2046349716301,"right",3,26352,"2015-12-28",FALSE,35.05977,8.50371,0,0,5,0,2,"Chris Paul",5.44675270358878,0.610833087676179,54.4675270358878,1,2.23879278295225,4.85,3,58.94023,41.49629
"5341",67,"right","JJ Redick",0.157334016635734,7.51272839163642,"Marcin Gortat",0.536215428286609,16.7513922840133,"right",3,69673,"2015-12-28",FALSE,34.77511,19.82851,0,0,3,1,3,"Garrett Temple",9.9823649708979,1.42982298379904,99.823649708979,0,12.3656548679196,13.88,3,59.22489,30.17149
"5342",122,"right","Chris Paul",0.154477863471486,8.39279047984637,"Marcin Gortat",0.250609135184963,6.80623454506968,"right",3,68652,"2015-12-28",FALSE,30.52096,29.02755,0,0,4,1,3,"John Wall",9.65186209974141,5.31471001116711,96.5186209974141,0,1.4501936293134,21.07,3,63.47904,20.97245
"5343",82,"right","DeAndre Jordan",0.459400367438753,12.4491526426902,"Marcin Gortat",1.0769574064304,23.2634026396505,"right",2,64053,"2015-12-28",FALSE,7.79429,6.65209,0,0,7,1,3,"Jared Dudley",9.31845055532367,0.195989092808753,93.1845055532367,0,0.772784130595236,17.7,2,86.20571,43.34791
"5344",29,"left","Otto Porter",0.309856864510891,4.88833616080155,"Paul Pierce",0.229109632666694,9.4136971868974,"left",3,54252,"2015-12-28",FALSE,32.2725,16.40563,1,0,3,1,3,"Chris Paul",4.54695557236926,1.78498778841761,45.4695557236926,1,0.638450125303425,8.62,3,32.2725,16.40563
"5345",84,"right","JJ Redick",1.09937575766183,6.67850096452789,"Otto Porter",1.06123024947975,17.4425943299958,"right",2,53652,"2015-12-28",TRUE,11.15601,33.58879,0,0,6,1,3,"John Wall",8.11327930271622,0.783948516230497,81.1327930271622,0,16.8203371324716,21.13,2,82.84399,16.41121
"5346",107,"right","DeAndre Jordan",0.842504184101905,3.51439586212196,"Kelly Oubre",0.76189385717347,17.7770822067993,"right",2,40253,"2015-12-28",FALSE,9.74094000000002,35.84488,1,0,3,0,3,"Marcin Gortat",5.04034338420494,0.741914181694875,50.4034338420494,0,6.45423126716103,4.92,2,84.25906,14.15512
"5347",83,"right","Chris Paul",0.505179475313644,4.70873892459542,"Marcin Gortat",0.175053153017691,6.29604659942253,"right",3,33651,"2015-12-28",FALSE,32.03108,15.538,1,0,5,1,3,"John Wall",8.54405102198085,0.983098020850415,85.4405102198085,0,9.30707369759685,17.09,3,61.96892,34.462
"5348",97,"right","Chris Paul",0.15290179190367,8.77561384638703,"Garrett Temple",0.359849337672413,16.9197297950558,"right",3,28252,"2015-12-28",TRUE,18.75984,4.50044,0,0,4,0,3,"John Wall",5.94856455060266,0.975467073457636,59.4856455060266,0,1.19442603894101,7,3,75.24016,45.49956
"5349",37,"left","Garrett Temple",0.695652703503446,2.85545678464935,"Austin Rivers",0.37907017158652,14.2215934206052,"left",3,25453,"2015-12-28",FALSE,20.98258,45.28789,1,0,3,0,3,"Chris Paul",1.79309997314241,1.54628268039839,17.9309997314241,1,1.43128093853021,2.63,3,20.98258,45.28789
"5350",83,"right","Pablo Prigioni",2.90049509708616,1.38093578710235,"Otto Porter",2.26180384299604,13.5132505012303,"right",2,13851,"2015-12-28",TRUE,9.89833,35.02551,1,0,2,0,3,"Ramon Sessions",8.10150251902713,1.54066929939554,81.0150251902712,0,10.1375827123629,8.93,2,84.10167,14.97449
"5351",133,"right","Wesley Johnson",0.0568263720677133,1.50096522078295,"Marcin Gortat",0.973222326114559,5.33619978001199,"right",3,57378,"2015-12-28",FALSE,30.30728,14.30625,1,0,4,0,4,"John Wall",7.73422548159793,1.66412387306354,77.3422548159793,0,1.42031919827902,6.38,3,63.69272,35.69375
"5352",53,"right","Jamal Crawford",0.220339869115996,9.89528747799173,"Marcin Gortat",0.445187379581745,12.7447593158365,"right",3,49163,"2015-12-28",FALSE,28.76639,6.1449,0,0,4,0,4,"John Wall",11.4050097562654,2.09846487044697,114.050097562654,0,9.2874009584218,20.1,3,65.23361,43.8551
"5353",21,"right","Austin Rivers",1.74982067530288,3.08304734295469,"John Wall",2.61684721076934,28.1036433962075,"right",2,30151,"2015-12-28",FALSE,16.9211,35.31848,2,0,4,1,4,"Garrett Temple",8.32312270247042,1.88915509953524,83.2312270247043,0,18.85840173835,20.78,2,77.0789,14.68152
"5354",121,"left","Dwyane Wade",2.51863021066302,1.99404789997632,"Thaddeus Young",0.78224973987257,10.9690490572793,"left",2,16651,"2015-12-28",FALSE,19.11582,18.41324,2,0,6,1,2,"Bojan Bogdanovic",7.2979386706208,0.0979168923118014,72.9793867062079,1,1.87727370473779,19.85,2,19.11582,18.41324
"5355",139,"right","Luol Deng",1.75741231496885,6.0338078687343,"Joe Johnson",1.45379090786764,5.67380074511786,"right",3,59754,"2015-12-28",TRUE,24.25547,30.0824,0,0,6,0,3,"Brook Lopez",6.36358655184401,6.29678226056768,63.6358655184401,1,5.63327900183377,10.63,3,69.74453,19.9176
"5356",111,"right","Luol Deng",0.866739629690791,3.43890911605701,"Brook Lopez",0.705714911135766,8.69354257433067,"right",2,34451,"2015-12-28",FALSE,11.51997,27.28778,1,0,2,1,4,"Thaddeus Young",9.83726209810381,2.36471201225434,98.3726209810381,1,9.98200125225335,11.53,2,82.48003,22.71222
"5357",115,"right","DeMarre Carroll",0.590212621919723,9.88504726723145,"Taj Gibson",0.408865896093933,10.2838105479438,"right",3,68953,"2015-12-28",FALSE,25.85196,11.25578,0,0,2,0,1,"Jimmy Butler",5.62542367837317,1.42758092103389,56.2542367837317,0,3.52458693501808,9.49,3,68.14804,38.74422
"5358",81,"left","Derrick Rose",0.655209340231056,1.12174823686066,"DeMarre Carroll",0.896440759346554,14.9332326437379,"left",2,61853,"2015-12-28",FALSE,6.99748,34.49204,1,0,3,1,1,"Kyle Lowry",6.84362622719549,1.78730163523117,68.4362622719549,1,7.82460467451862,5.83,2,6.99748,34.49204
"5359",77,"left","Nikola Mirotic",2.47158486290725,3.58930565247653,"Bismack Biyombo",3.05683105324946,3.36369560033306,"left",1,57754,"2015-12-28",TRUE,4.34077,25.48628,1,1,5,1,1,"Luis Scola",6.07303392857556,2.07041126322767,60.7303392857556,1,6.88375499364273,24,2,4.34077,25.48628
"5360",85,"right","Kyle Lowry",0.729097535400148,2.73552406814489,"Pau Gasol",0.0789010705776274,17.6873722468997,"right",3,54054,"2015-12-28",TRUE,26.46066,37.00674,1,0,4,0,1,"Derrick Rose",7.13883010322983,4.06896958200722,71.3883010322983,0,1.99051602919943,10.62,3,67.53934,12.99326
"5361",54,"right","Kyle Lowry",0.458239993300055,5.12960140323788,"Pau Gasol",1.02539226387566,13.7227895953119,"right",3,24694,"2015-12-28",FALSE,29.89875,8.94573,0,0,3,1,1,"Derrick Rose",6.57353465916517,2.12588624759181,65.7353465916517,0,1.36583337655044,18.04,3,64.10125,41.05427
"5362",133,"right","Terrence Ross",0.731261223656634,4.87296616779759,"Bobby Portis",1.35282861523518,11.6402288264664,"right",3,68233,"2015-12-28",FALSE,31.87447,21.68937,1,0,3,1,2,"Tony Snell",10.7209801532539,1.72100096470048,107.209801532539,1,22.1520894344647,21.73,3,62.12553,28.31063
"5363",84,"left","Aaron Brooks",0.307110462192746,6.85890128062068,"Bismack Biyombo",0.24116943858121,16.1801066756836,"left",3,62034,"2015-12-28",TRUE,27.12382,5.68428,0,0,4,1,2,"Cory Joseph",6.53896929100366,2.20549415743955,65.3896929100366,0,5.26835155670161,5.02,3,27.12382,5.68428
"5364",83,"left","Bobby Portis",0.315002706532523,3.55347252140776,"Bismack Biyombo",0.982390698689288,13.3244069520148,"front",2,35052,"2015-12-28",FALSE,12.23163,23.13474,1,0,2,1,2,"Patrick Patterson",9.11511739284269,1.64264524045821,91.1511739284269,0,3.96711135462565,13.32,2,12.23163,23.13474
"5365",87,"left","Bobby Portis",1.64066509685701,2.33270110920795,"Bismack Biyombo",1.52428833791704,13.4979209077546,"left",2,34952,"2015-12-28",FALSE,8.36021,24.1403,2,0,2,1,2,"Patrick Patterson",8.13516373868672,1.50210748966244,81.3516373868672,0,5.13762733418826,12.32,2,8.36021,24.1403
"5366",119,"left","Bobby Portis",0.83789824835851,3.10384027942806,"Terrence Ross",2.77237229578072,25.7807149047054,"left",2,34652,"2015-12-28",FALSE,6.43719,30.56627,1,0,4,1,2,"Patrick Patterson",5.3139714186572,0.492114862303496,53.139714186572,0,4.41104291097944,23.38,2,6.43719,30.56627
"5367",100,"right","Terrence Ross",2.2744454303687,2.53755128233894,"Taj Gibson",0.487451097643442,7.82067241424291,"right",2,30652,"2015-12-28",FALSE,22.05009,30.99465,2,0,4,1,2,"Tony Snell",3.98488323412493,5.36605349731998,39.8488323412493,1,0.554018106653562,6.72,2,71.94991,19.00535
"5368",57,"right","Taj Gibson",1.06735762597791,7.88492433902191,"Bismack Biyombo",0.784877253722567,8.14777752203017,"right",2,30626,"2015-12-28",TRUE,14.08889,33.04051,0,0,4,1,2,"Kyle Lowry",10.6201395150162,6.0042773206107,106.201395150162,0,5.21380171396003,6.44,2,79.91111,16.95949
"5369",43,"right","Kyle Lowry",0.997296137521024,2.88510128759806,"Taj Gibson",1.31542576127752,9.5343257446817,"right",2,24054,"2015-12-28",FALSE,10.28492,44.25453,1,0,6,1,2,"Derrick Rose",6.2820062482867,1.45762344657322,62.8200624828669,1,13.2428628065273,4.18,2,83.71508,5.74547
"5370",96,"right","DeMar DeRozan",0.0836101577227983,11.9466127109612,"Taj Gibson",0.0808290239204094,19.3174988128225,"right",3,21867,"2015-12-28",FALSE,23.14193,7.72121,0,0,4,0,2,"Jimmy Butler",5.65645164687071,1.27142093045535,56.5645164687071,1,5.12696916437969,11.47,3,70.85807,42.27879
"5371",34,"right","DeMar DeRozan",0.322811118991533,8.3615380048649,"Taj Gibson",0.0577583316717667,19.5142371803255,"right",3,16954,"2015-12-28",FALSE,31.00409,14.51383,0,0,5,1,2,"Aaron Brooks",7.16761352775403,0.52223920084575,71.6761352775401,1,3.24152095859326,13.34,3,62.99591,35.48617
"5372",84,"right","Kyle Lowry",1.0812663644793,4.35035550713962,"Pau Gasol",1.05002316507371,6.45547946688704,"right",2,16354,"2015-12-28",TRUE,13.89503,45.14513,1,0,6,1,2,"Derrick Rose",4.39818440134083,1.94364678046193,43.9818440134083,1,10.2116607641705,20.56,2,80.10497,4.85487
"5373",96,"left","Kyle Lowry",1.15710367445232,0.588853178389995,"Taj Gibson",2.83235464943539,11.0878108008389,"left",2,62187,"2015-12-28",FALSE,9.12153,22.78395,2,0,5,1,3,"Nikola Mirotic",7.21475119383978,1.25659856851741,72.1475119383978,0,12.4641947443467,5.55,2,9.12153,22.78395
"5374",51,"left","Jonas Valanciunas",0.86798143787589,4.26039619042643,"Pau Gasol",2.82138904563302,11.9575471323386,"left",2,24353,"2015-12-28",TRUE,14.35337,22.43277,1,0,3,0,3,"Derrick Rose",7.89447751130633,2.4997387319678,78.9447751130633,1,14.4603598935158,15.53,2,14.35337,22.43277
"5375",99,"left","DeMar DeRozan",0.33190014875204,5.40799973174001,"Pau Gasol",1.1871652572985,14.9992243389483,"left",3,13287,"2015-12-28",TRUE,16.06846,3.03615,0,0,3,0,3,"Jimmy Butler",6.26816598371078,1.25642266554691,62.6816598371078,1,2.9192387920484,3.6,3,16.06846,3.03615
"5376",80,"left","Terrence Ross",0.908043041533132,2.5154122164369,"Bobby Portis",0.683635918401007,10.2847198060278,"left",2,53951,"2015-12-28",FALSE,14.93921,38.97773,1,0,4,1,4,"Tony Snell",8.95196091833632,1.75417605356475,89.5196091833632,1,13.5741294863611,19.64,2,14.93921,38.97773
"5377",113,"right","Taj Gibson",0.869706147015473,3.8825235996836,"Kyle Lowry",0.287184247774327,4.72317802099392,"right",2,49553,"2015-12-28",FALSE,10.66351,21.48707,2,1,5,1,4,"Luis Scola",5.59887145514512,4.14396498983763,55.9887145514512,0,9.79033199769039,8.27,2,83.33649,28.51293
"5378",53,"right","Kyle Lowry",0.542711805360717,11.4998708130831,"Taj Gibson",0.331067492646584,6.19955094681058,"right",2,49281,"2015-12-28",TRUE,11.50653,38.16678,0,0,6,1,4,"Tony Snell",5.2202048621893,5.45173087939051,52.202048621893,1,6.86883322060601,24,2,82.49347,11.83322
"5379",36,"left","Terrence Ross",2.13887927542806,7.65226507687757,"Taj Gibson",0.520132170218774,17.8731463795718,"left",2,35354,"2015-12-28",TRUE,8.9045,40.53747,0,0,3,0,4,"Tony Snell",1.54613854001781,2.24281250703218,15.4613854001781,1,12.2847194743104,11.61,2,8.9045,40.53747
"5380",101,"front","Aaron Brooks",0.663212891951569,2.77201040467023,"Luis Scola",2.49335099745897,6.45486752986458,"right",1,30151,"2015-12-28",FALSE,2.48924,26.02308,1,0,2,1,4,"Kyle Lowry",9.7094140602619,2.70616840963379,97.094140602619,0,5.8899076234268,14.69,2,91.51076,23.97692
"5381",82,"right","Bobby Portis",2.58024182322346,1.24699940569352,"Kyle Lowry",0.211691170558351,6.45486752986458,"front",2,30151,"2015-12-28",FALSE,8.94033,26.24388,1,0,2,1,4,"Luis Scola",9.06365152275377,3.78109590804044,90.6365152275378,0,7.61666634755677,14.69,2,85.05967,23.75612
"5382",35,"left","DeMarre Carroll",0.366423705431881,2.8668279084905,"Bobby Portis",1.63825330680339,12.1089396453777,"left",2,17953,"2015-12-28",FALSE,21.30751,15.40161,1,0,1,1,4,"Aaron Brooks",5.07116270603397,2.35177176700886,50.7116270603398,1,18.2986252984343,10.18,2,21.30751,15.40161
"5383",44,"left","Terrence Ross",2.49275976595281,4.09843940489548,"Taj Gibson",2.40526304524646,10.0619680747506,"left",3,10753,"2015-12-28",FALSE,26.76831,27.48598,1,0,1,1,4,"Aaron Brooks",4.09475187787139,1.84997133764283,40.9475187787139,1,15.7379472811737,7.76,3,26.76831,27.48598
"5384",80,"left","Giannis Antetokounmpo",0.788506920280778,14.6855133331491,"Zaza Pachulia",2.39952375069099,14.5169014992353,"left",3,58807,"2015-12-28",TRUE,40.34472,17.85335,0,0,6,1,1,"Chandler Parsons",7.98357240343185,2.41350065061106,79.8357240343185,1,20.1849816463256,22.32,3,40.34472,17.85335
"5385",62,"right","Zaza Pachulia",0.665283519920267,3.65642550533988,"Greg Monroe",0.228871866217196,8.72652886183848,"right",2,49551,"2015-12-28",FALSE,16.59188,40.63146,1,0,3,0,1,"Jabari Parker",5.77570324254095,0.285759214199648,57.7570324254095,0,2.19623121790482,8.96,2,77.40812,9.36854
"5386",61,"left","Jabari Parker",1.53656309360323,3.28622813494438,"Wesley Matthews",2.3773248576219,17.6005570117141,"left",2,46952,"2015-12-28",FALSE,10.55562,37.49302,1,0,5,0,1,"Dirk Nowitzki",3.84507091009149,1.32303061691708,38.4507091009149,1,4.56739676949577,3.85,2,10.55562,37.49302
"5387",41,"left","Michael Carter-Williams",1.39759862408138,4.19764910177113,"Jose Juan Barea",0.988364589132852,3.14654270787796,"left",3,44352,"2015-12-28",TRUE,21.7651,34.88561,1,1,3,0,1,"Zaza Pachulia",7.15272997972518,3.66326089032709,71.5272997972518,1,0.364316140186047,16.92,3,21.7651,34.88561
"5388",71,"right","Jose Juan Barea",0.442755364614898,7.22406585442022,"Greg Monroe",0.611200309918935,10.5754237238042,"right",3,39852,"2015-12-28",FALSE,8.42667,2.46753,0,0,5,0,1,"Michael Carter-Williams",8.36919051658598,0.787664293782576,83.6919051658599,0,0.351713661946734,11.31,3,85.57333,47.53247
"5389",114,"left","Jose Juan Barea",0.605142343195474,0.910154325210839,"Giannis Antetokounmpo",2.93606183890742,9.11211782674588,"left",2,38544,"2015-12-28",FALSE,10.26559,17.21131,1,0,3,1,1,"Michael Carter-Williams",12.0849467348018,2.93022920272459,120.849467348018,0,9.64273488500538,13.73,2,10.26559,17.21131
"5390",83,"right","Dwight Powell",0.351225552459634,5.21745320485963,"Greg Monroe",0.19495132673328,14.5879177929717,"right",3,29092,"2015-12-28",FALSE,26.15141,21.04549,0,0,3,0,1,"Giannis Antetokounmpo",4.95849677243194,1.14943025612692,49.5849677243194,0,2.64907357627157,12.2,3,67.84859,28.95451
"5391",52,"left","Jerryd Bayless",0.239190158582158,2.86418248720293,"Dwight Powell",0.338286709184612,18.8566119075962,"left",3,20054,"2015-12-28",FALSE,28.09003,36.36742,1,0,3,0,1,"Chandler Parsons",7.98982875068173,4.6564628995086,79.8982875068172,1,1.27842835642071,14.48,3,28.09003,36.36742
"5392",94,"left","Chandler Parsons",2.69566202099607,2.35900913531509,"O.J. Mayo",1.72485839507433,3.79801612799367,"left",2,65654,"2015-12-28",TRUE,12.8626,40.12626,1,1,4,1,2,"Jerryd Bayless",7.31001564069055,6.48110956300693,73.1001564069055,0,2.66054404680688,1.34,2,12.8626,40.12626
"5393",50,"left","Rashad Vaughn",2.84349305352914,3.14037673564813,"JaVale McGee",0.775645997340182,12.0840560696523,"left",2,61851,"2015-12-28",FALSE,10.22314,15.88098,1,0,6,1,2,"Chandler Parsons",6.53503681079209,0.799852904039231,65.3503681079209,1,16.907018498245,16.61,2,10.22314,15.88098
"5394",73,"right","JaVale McGee",0.340468842582353,7.99777849073729,"Rashad Vaughn",0.0983440648695516,15.3015686079206,"front",3,61151,"2015-12-28",TRUE,8.35401,48.06147,0,0,4,1,2,"O.J. Mayo",10.16780516517,0.254161273407263,101.6780516517,0,1.08237554134398,19.01,3,85.64599,1.93853
"5395",83,"right","Jose Juan Barea",0.643256227493887,1.67419586622952,"Miles Plumlee",1.18269432982796,7.51248514221493,"right",2,44553,"2015-12-28",TRUE,5.72117,37.80066,2,0,3,0,2,"O.J. Mayo",9.14920767982564,2.25573879090643,91.4920767982564,0,3.27684227763555,14.71,2,88.27883,12.19934
"5396",45,"left","Jabari Parker",0.225147560172306,10.7140258388945,"Dirk Nowitzki",0.609989583174088,7.0759218250628,"left",2,9251,"2015-12-28",FALSE,13.10927,3.28094,0,0,3,1,2,"Wesley Matthews",10.6181042649346,0.878732997445753,106.181042649345,1,4.25519265133788,18.38,2,13.10927,3.28094
"5397",28,"right","Michael Carter-Williams",1.68232317802736,2.33912124901639,"Chandler Parsons",1.80806104324682,15.42403876462,"right",2,35954,"2015-12-28",FALSE,5.07089000000001,41.6339,1,0,3,0,3,"Devin Harris",1.89864675684739,1.93310242028198,18.9864675684739,1,14.1800927800208,7.06,2,88.92911,8.3661
"5398",53,"right","Khris Middleton",2.30379677104556,2.06240350380327,"Zaza Pachulia",0.60938703124968,12.6173165245626,"right",2,25454,"2015-12-28",TRUE,9.21533000000002,31.93182,1,0,3,0,3,"Raymond Felton",6.80338695255543,1.06074811812232,68.0338695255543,1,9.11784119871573,6.7,2,84.78467,18.06818
"5399",39,"left","Devin Harris",2.04323610213837,5.22616012418296,"Johnny O'Bryant",1.80366031548481,8.91288025017727,"left",3,61053,"2015-12-28",TRUE,20.0505,9.96194,0,0,4,0,4,"Jerryd Bayless",8.09250155474992,2.58059670411709,80.9250155474992,0,13.6116939729227,17.44,3,20.0505,9.96194
