"","made","closest_def_locleft","closest_def_locright","closest_teammate_locleft","closest_teammate_locright","court_zone","other_shot","quarter","shot_val","accel_changes","closest_defender_angle","closest_defender_dist","closest_teammate_angle","closest_teammate_dist","game_clock","num_close_def","num_close_team","num_poss","shooter_avg_vel","shooter_dist_to_ball","shooter_dist_traveled","shooter_team","shooter_vel_at_shot","shot_clock","x_loc","y_loc"
"143","2","0","1","0","1","2","0","1","2",0.661293585855996,-0.810177742961644,-1.15111071030555,0.464531510373213,-0.447527436572169,1.15507706521748,0.395940124140395,-0.306274385338241,-1.88794303212279,1.53291106722945,0.118081423633693,1.53291106722945,1.00123599090552,1.2471519881285,0.107409050493303,1.13990471907034,-0.0326518568488389
"848","1","1","0","1","0","3","1","1","3",-0.257632175603775,1.85054392941736,-0.543517654998481,1.1138160285792,-1.5135695987739,1.25020209485995,0.395940124140395,2.88160443119665,-1.88794303212279,0.721875620506916,0.0936960598365602,0.721875620506916,1.00123599090552,0.829722346469705,0.193763991699591,-0.724238998393535,1.68505944752431
"5579","2","0","1","0","1","2","0","3","2",0.992106859981513,-0.229216560215188,-0.836996500525997,0.135801907250906,-0.580793311956735,1.38945234833656,0.395940124140395,-0.306274385338241,-1.15093312363336,-0.395356325341043,-0.204590574082476,-0.395356325341043,1.00123599090552,-0.163521058559897,-0.292194206853441,1.16910599790733,0.250474619910494
"2560","2","1","0","1","0","2","1","2","2",-0.000332962395039089,-0.452419737013065,-0.0196418131732492,-0.518065100362617,-0.910246451575263,1.21865362564519,-0.966108858148045,-0.306274385338241,3.27112632730319,0.473038567180716,2.79117151416794,0.473038567180716,1.00123599090552,-0.119692096714479,-0.122870792723465,-0.83961132160251,0.206717907453343
"2127","1","1","0","1","0","3","0","2","3",0.771564677231168,-0.884773485913966,0.206443062718914,-1.28260037813782,-0.991824670559269,-0.289224645353945,-0.966108858148045,-0.306274385338241,-1.15093312363336,0.556279829217979,-0.570850104759591,0.556279829217975,-0.998491374702377,-0.136225354538145,-0.0212767442454786,-0.491299519897884,-0.196418081333041
"3921","2","0","1","0","1","3","1","1","3",-0.992772784771591,-1.03492926303837,-0.282547886542362,-0.796682042111354,0.305422184790819,0.259835959915682,0.395940124140395,-0.306274385338241,1.06009660183492,-0.990805741435182,-0.287229341668878,-0.990805741435182,1.00123599090552,-0.864012991433508,1.52633926090251,0.616408148077458,0.743440151079141
"4554","1","1","0","1","0","3","0","3","3",-1.47061418073067,-0.683363353655492,0.931476572492653,-1.36706979210366,-0.414320619448901,1.43208541484298,-0.966108858148045,-0.306274385338241,-0.413923215143938,0.233546125778446,1.75099540786305,0.23354612577845,-0.998491374702377,0.0594625158620271,-0.171974582821158,-0.734929152484564,-0.0176722037489934
"3174","2","1","0","1","0","1","0","2","2",1.4331912254822,1.83695705466359,-0.136240605640825,2.38146405768253,1.83583320845573,1.2349607735839,-0.966108858148045,-0.306274385338241,0.323086693345488,-0.319812355863241,1.98791131683949,-0.319812355863241,-0.998491374702377,0.314260742855677,-1.96680277259891,-1.51256784262114,-0.00957979625284465
"1931","2","1","0","1","0","2","0","1","2",-0.000332962395039089,-0.764941515663473,-0.489323605546888,0.120829295923427,-0.252929266426252,1.05382353226472,0.395940124140395,-0.306274385338241,-0.413923215143938,-1.02961016864525,-0.632239771162021,-1.02961016864525,1.00123599090552,-0.856395197002737,-1.35723848173099,-1.24799012802632,-0.219352651628629
"4724","1","1","0","1","0","2","0","1","2",-0.294389206062166,1.11060015427714,-0.532528599484783,1.70888050017345,0.322557263809098,0.174516535569698,0.395940124140395,-0.306274385338241,-1.15093312363336,0.255035231495724,0.648067480932339,0.255035231495723,1.00123599090552,1.19505520580509,-1.43174078394818,-1.31613626119848,-0.734396409184776
"3485","1","1","0","1","0","3","1","4","3",-0.47817435835412,-0.4234515213454,1.4940494021256,0.486215759603348,3.67194791320009,-0.539534037079796,-0.966108858148045,-0.306274385338241,0.323086693345488,-0.271290496623403,-0.592083039464652,-0.271290496623403,-0.998491374702377,3.02144708770071,1.42305197828322,-0.360756745096397,-1.16500839170795
"1212","2","1","0","1","0","3","0","2","3",-1.61764230256424,-0.595377091568117,-0.0426003644757988,-1.32362691558999,-0.0207679083818197,0.595411484654384,-0.966108858148045,-0.306274385338241,-0.413923215143938,-1.63281017973952,-1.12764345665922,-1.63281017973952,-0.998491374702377,-0.635921332205307,-1.18960830174232,-0.803823256159055,-0.900945539193874
"3577","2","0","1","0","1","2","0","2","2",-0.294389206062166,-0.699855553319208,-0.169096284664094,0.239517816142848,-0.522171956531702,0.614809529914807,0.395940124140395,-0.306274385338241,0.323086693345488,0.342005006878692,-0.881159434591374,0.342005006878691,1.00123599090552,-1.09702086905899,0.999743442958279,0.966349059638205,-1.09443852455486
"625","2","1","0","1","0","2","0","3","2",1.32292013410703,-0.789973291310347,0.341977988294074,0.411971706661082,0.134550439349342,1.30024265667186,-0.966108858148045,-0.306274385338241,-0.413923215143938,0.849451668467369,0.62501131416241,0.849451668467369,-0.998491374702377,0.130776311530432,0.56458226864424,-0.873890685389692,0.580357983274739
"1914","2","1","0","1","0","2","0","3","2",0.661293585855996,-0.874439594326861,-0.533215533822438,-0.422500414576304,0.714017066713785,0.382512608787922,0.395940124140395,-0.306274385338241,0.323086693345488,-0.990540989140212,0.46215113199941,-0.990540989140208,-0.998491374702377,-0.480642375797756,-0.403947660179226,-1.25164981747013,-1.1588145385452
"1135","2","1","0","1","0","1","1","3","2",-0.294389206062166,-0.356253910872251,-0.845076837368203,0.455200540433707,-1.08668547518542,-1.18441245932261,3.12003808871727,-0.306274385338241,-1.15093312363336,0.337422166666383,-0.336008248916784,0.337422166666383,-0.998491374702377,0.504530546276261,0.0210541092870155,-1.36229710042358,-0.221835964091527
"342","2","1","0","1","0","2","0","3","2",0.40399437264726,0.00309771364242144,-1.16098493180718,0.634486553853136,0.206807008094362,-1.69606254873285,0.395940124140395,-0.306274385338241,-1.15093312363336,1.76017891829459,-0.00660402418292227,1.76017891829459,1.00123599090552,2.14867322041493,-1.39956933526349,-0.969605388384572,0.888248839512848
"4728","1","0","1","0","1","2","0","2","2",1.39643419502381,-0.172881323824636,-0.222373432629753,1.02124418536195,0.562007722053696,1.05382353226472,0.395940124140395,-0.306274385338241,0.323086693345488,-0.718918774477926,-0.105308523152659,-0.718918774477926,-0.998491374702377,-0.133321405550199,-1.05076310215574,1.12885497636074,-0.556366839091735
"2892","1","0","1","0","1","3","0","4","3",0.587779524939214,-0.580318047381324,0.618613571101377,-0.441001095992704,0.820274598591044,-0.96586470214405,-0.966108858148045,-0.306274385338241,0.323086693345488,-0.0990316598814558,-0.455841844448995,-0.0990316598814558,-0.998491374702377,-0.788994624166303,-0.439505577146521,1.07184365690894,1.92042162418131
"5423","2","0","1","0","1","3","1","1","3",-0.698716541104465,-0.221738478915462,0.422915750255965,0.272685972501903,1.34127300439249,-1.01915603527708,-0.966108858148045,-0.306274385338241,-0.413923215143938,0.741935206502473,1.94371208243243,0.741935206502473,-0.998491374702377,-1.05993639693632,0.334302425427472,1.32032495467871,1.88499580548212
"5320","1","0","1","0","1","3","1","4","3",-0.91925872385481,0.305129135684637,1.7591692969286,-1.38142342768353,-1.24625289268569,1.429687304852,-0.966108858148045,-0.306274385338241,1.06009660183492,-0.405162188624156,-0.657911066526797,-0.40516218862416,-0.998491374702377,2.12641777128598,1.50940691948951,0.297139916643712,0.864016598418979
"1062","2","1","0","1","0","2","1","1","2",1.28616310364864,1.13164914994091,-0.584493059307898,1.24164679771889,-0.945667687940708,1.48548333064228,3.12003808871727,-0.306274385338241,1.06009660183492,1.27899176435469,0.364352670212545,1.2789917643547,1.00123599090552,-0.536056040284947,0.1294210943302,-1.34408241543051,0.243196969750088
"577","1","0","1","0","1","3","0","2","3",-0.0738470233118207,1.45969155954235,-0.399066723682239,0.836080380328284,-1.39683269037343,-1.71641983798967,0.395940124140395,2.88160443119665,0.323086693345488,-0.0554518359969304,-0.733718783444368,-0.0554518359969307,1.00123599090552,0.726041150683544,0.0379864507000131,0.675727182294313,0.785754912793141
"1962","2","0","1","0","1","3","1","2","3",-1.65439933302263,-1.01041295771836,-0.0742107316586297,0.0321211549814807,0.391775318702411,0.27033435254289,-0.966108858148045,-0.306274385338241,-0.413923215143938,-0.0236909279277175,3.12227246952066,-0.0236909279277137,1.00123599090552,-1.05744371023168,1.19615860334905,0.713465337061426,1.32252553263575
"243","1","0","1","0","1","2","1","1","2",-0.514931388812511,-1.00574184473711,-0.058668321857026,1.00528656932528,0.319310252200079,1.37362482239605,-0.966108858148045,-0.306274385338241,1.06009660183492,-0.861642761450506,0.924113968288184,-0.861642761450506,1.00123599090552,-0.914874880896844,-1.15066391649242,0.813742136606599,-0.127551566234981
"2264","1","0","1","0","1","3","1","2","3",-0.184118114686993,-0.885649130851202,-0.0723125289068203,-0.191376606003628,2.02981293412592,-2.09857198788664,-0.966108858148045,-0.306274385338241,-1.88794303212279,-0.948873851185082,-0.49294947569717,-0.948873851185082,-0.998491374702377,-0.026625899690584,-1.39618286698089,0.594237006691494,0.0264443598647779
"5544","1","0","1","0","1","2","0","3","2",0.624536555397605,0.454949751319018,0.279151801822223,-0.339113388341165,-0.119660776250618,0.360929618869044,-0.966108858148045,-0.306274385338241,-1.88794303212279,0.333208891051065,-0.0196032836094403,0.333208891051065,-0.998491374702377,-0.75298055178007,-0.346377699375034,0.869466593422498,-0.0022070910699351
"5472","2","0","1","0","1","3","0","1","3",-0.220875145145384,1.74217278239506,-0.424927556272404,-1.13530011743166,-0.712943712953358,1.00282372645641,1.75798910642883,-0.306274385338241,0.323086693345488,0.401845464170354,2.25172401102703,0.401845464170358,-0.998491374702377,-0.792878005133026,0.788089175295808,0.679788668665883,1.58439278387112
"3297","2","1","0","0","0","3","0","1","3",-0.551688419270901,-0.141421178704015,-0.0647771960164472,-0.656016196139363,0.444958348070963,0.776655308639825,-0.966108858148045,-0.306274385338241,-1.15093312363336,0.162028724151236,-1.3130569191002,0.162028724151235,1.00123599090552,-0.762523170605405,-0.0348226173758767,-0.925929604262357,1.45803155944751
"845","1","1","0","1","0","3","0","3","3",-1.91169854623136,-0.700693702853863,-0.20685030773975,-0.18886763216141,0.339748723571849,-1.71828503464933,0.395940124140395,-0.306274385338241,0.323086693345488,-2.47943915973087,-0.606338377527122,-2.47943915973087,1.00123599090552,-1.03998842073238,-1.24717826254651,-1.11797806545352,1.92180161941872
"1278","1","0","1","0","1","2","0","3","2",-2.1689977594401,0.171340736777547,0.422033891465648,1.47545650570694,0.257280728723142,1.1870518650973,-0.966108858148045,-0.306274385338241,0.323086693345488,-0.619167802491704,0.00390980841538202,-0.619167802491705,-0.998491374702377,1.04734455069596,-1.08462778498173,1.24296464945227,0.852912983602816
"3376","1","1","0","1","0","2","1","2","2",-0.220875145145384,0.993970152069245,-0.611037728717035,-0.0813376781387186,-0.972469395124754,0.0306832274436453,0.395940124140395,-0.306274385338241,1.06009660183492,-0.815674555537643,-0.288305894270496,-0.815674555537643,1.00123599090552,0.922687820638217,-1.97696217744671,-1.2518170147259,-0.0705312833163914
"2256","2","1","0","1","0","3","0","4","3",-0.551688419270901,-1.070119643426,1.61963614118779,-1.0111784280689,-0.210145604044456,1.05371694959846,-0.966108858148045,-0.306274385338241,1.06009660183492,-0.0141310186495044,-0.662296820126489,-0.0141310186495047,1.00123599090552,-0.80257375656584,-0.139803134136462,-0.600322273741944,0.88759024399979
"396","2","0","1","0","0","2","0","1","2",-0.0370899928534299,-0.678624421987892,-0.842094445042387,-0.76939922102032,0.48118573449473,0.725122589500183,0.395940124140395,-0.306274385338241,-1.15093312363336,-1.07881926184782,-0.134973718004362,-1.07881926184782,1.00123599090552,0.0120848475242586,-1.92447191906641,0.992447209759494,-0.311366762117351
"4845","2","1","0","1","0","3","0","1","3",-1.83818448531458,-0.574019266398207,2.10830618390658,-1.11891230666222,1.4364485652385,0.504869509661363,-0.966108858148045,-0.306274385338241,-1.15093312363336,-1.88999370940632,-0.343862544939303,-1.88999370940632,-0.998491374702377,-0.745638778197826,-1.20992711143791,-1.2405261284204,-1.94616802052314
"1360","1","0","1","0","1","2","1","4","2",0.808321707689559,-0.388557705502474,-0.867240796782994,1.47243680426578,0.90778992691024,-0.358343504427487,0.395940124140395,-0.306274385338241,-0.413923215143938,-1.04728775499536,-0.0396587238073244,-1.04728775499536,-0.998491374702377,0.899089198450693,-0.986420204786345,1.22731060188318,-0.367894795812264
"5080","1","1","0","1","0","3","0","3","3",-0.882501693396419,0.935080926418057,-0.359399249921203,0.048225848437651,-1.23413507681208,-0.0760593128218175,0.395940124140395,-0.306274385338241,1.06009660183492,-1.60667575894995,-0.618502141996981,-1.60667575894995,-0.998491374702377,0.0858852410659315,-2.14459235743538,-0.589572897139576,-0.523337764888524
"4340","2","0","1","0","1","2","0","2","2",2.09481777373324,-0.754843834619856,-0.541191319772243,-0.116330727525268,0.484775620835533,-0.358450087093753,0.395940124140395,-0.306274385338241,-0.413923215143938,-1.20057464079031,0.242365845794644,-1.20057464079031,-0.998491374702377,-0.699500216176785,-1.24379179426391,1.03731562401338,1.06348022738095
"2214","1","0","1","0","1","3","1","4","3",-1.02952981522998,0.594139748780282,-0.0663829947300932,0.287053630911572,-1.42103651364736,-0.859441909877386,-0.966108858148045,2.88160443119665,-1.15093312363336,-1.43013207241171,-1.07969834325771,-1.43013207241171,-0.998491374702377,-0.551813378706565,-1.2708835405247,0.691732638577089,0.168723057029893
"1187","1","0","1","0","1","3","0","2","3",-0.331146236520556,-0.778704251189156,0.145037426186955,0.28774203572699,-1.25265134221766,-0.566286286312577,-0.966108858148045,2.88160443119665,0.323086693345488,2.29838297075902,1.29095650764174,2.29838297075902,-0.998491374702377,0.954724666985361,0.522251415111746,1.06892212208161,1.64311811625586
"3967","1","0","1","0","1","2","1","1","2",1.98454668235807,1.00789258282638,-0.50169166004268,1.79531497705307,-0.541648733901941,1.17106446515739,0.395940124140395,-0.306274385338241,1.79710651032434,-1.21364917521384,-0.721736440348046,-1.21364917521384,1.00123599090552,-0.0254058107686265,1.551737773022,1.31904823512486,0.36199962247357
"2118","2","0","1","0","1","2","0","1","2",-0.661959510646074,-0.883715314610304,-0.105906753237063,0.735816153425537,0.307774016379468,1.09112746545785,-0.966108858148045,-0.306274385338241,-0.413923215143938,-1.80083412702131,-0.267115529620461,-1.80083412702131,-0.998491374702377,-0.881625542773618,-0.981340502362445,0.859564654965813,-0.448314739672261
"1462","2","1","0","1","0","2","1","3","2",-1.10304387614676,0.964081652807603,-0.0648809111074995,-0.513774705439554,0.275461011244288,-0.44909864475304,-0.966108858148045,-0.306274385338241,0.323086693345488,1.26458371060075,-0.0219098117047964,1.26458371060075,1.00123599090552,1.59270989196026,0.395258854514263,-1.00843441526663,-0.128254294437059
"4203","1","1","0","1","0","3","0","3","3",-0.661959510646074,-0.421646005834188,0.687406124133431,-1.3672976801806,-0.713085312998223,0.632715417847506,-0.966108858148045,-0.306274385338241,-0.413923215143938,-0.489330350989867,-0.763705733072601,-0.489330350989867,1.00123599090552,-1.04162613470262,-0.0822331733322703,-1.00907441102453,-1.86059898004236
"3345","1","0","1","0","1","2","1","2","2",-0.698716541104465,-0.794969406775189,-0.525506696082197,-0.467733644047155,0.810781691701928,-1.87714649871889,0.395940124140395,-0.306274385338241,0.323086693345488,0.98300445256605,-0.47456037478048,0.983004452566049,1.00123599090552,1.3825854708838,0.363087405829568,1.14155444228677,0.807416424751631
"205","1","0","1","0","1","3","0","4","3",-0.367903266978947,-0.747777561311131,-0.083611671721457,-0.631571845443115,-0.308528485600048,0.792749291246001,-0.966108858148045,-0.306274385338241,0.323086693345488,-1.76829062962041,-0.947909097849708,-1.76829062962041,1.00123599090552,-1.20058200320503,-1.64170181746935,0.900402993682868,1.83879482101774
"3291","2","1","0","1","0","2","0","2","2",-0.147361084228602,-0.833067047548952,-0.264780041798823,1.02774945246785,0.709268750433164,0.174409952903432,0.395940124140395,-0.306274385338241,0.323086693345488,-0.207315003650902,-0.407820942763091,-0.207315003650902,-0.998491374702377,-0.177979914077573,-0.644386908243792,-1.00780161782503,-1.01066279891827
"5323","1","1","0","1","0","2","0","4","2",-0.808987632479637,2.17915050579507,0.244432975898523,1.56428163756106,-0.554465674669593,-1.29632425890198,-0.966108858148045,-0.306274385338241,-0.413923215143938,0.766990999291441,2.21699141779873,0.766990999291441,-0.998491374702377,1.53575987548812,-0.319285953114237,-1.16112444613183,1.31246073342266
"5496","1","1","0","1","0","3","0","4","3",-1.91169854623136,-0.86508877155828,1.46931052107722,-1.00956440115568,1.62397366764096,-1.3923552412077,-0.966108858148045,-0.306274385338241,-1.15093312363336,0.53388845673888,-0.878979270901687,0.533888456738885,1.00123599090552,-0.606619223634869,-0.0737670026257714,-0.821208171600982,1.76572466729059
"629","1","0","1","0","1","2","1","3","2",-0.331146236520556,1.47112753903234,-0.887600189909609,1.17655648143213,-1.08261064620287,0.243741977309507,1.75798910642883,-0.306274385338241,-1.15093312363336,0.886650672900656,0.66740600455508,0.886650672900661,1.00123599090552,1.47674524785493,0.381712981383865,1.24569804646734,-0.54159766497029
"52","2","0","1","0","1","3","0","2","3",-0.404660297437338,-0.620960816363264,1.32474943998803,0.358139393367007,0.838059353571089,1.53339223912888,-0.966108858148045,-0.306274385338241,-1.15093312363336,-0.430754579472041,-0.374222113708127,-0.430754579472042,-0.998491374702377,-1.05584379193052,-0.503848474515912,1.31814059287926,1.92300168907783
"2036","1","1","0","1","0","2","0","2","2",0.440751403105651,1.49467400245905,-0.19550516098162,0.864068970309159,-0.894776262421409,-1.26434945902216,0.395940124140395,-0.306274385338241,0.323086693345488,1.58188006525074,0.3835526588482,1.58188006525074,1.00123599090552,1.15751032057715,0.408804727644661,-0.816259656344104,-0.592152508947542
"22","1","0","1","0","1","2","1","1","2",-0.257632175603775,1.30476015114554,-0.449710023014135,0.746163336847821,-0.326543806045471,1.25089488219068,0.395940124140395,-0.306274385338241,-1.15093312363336,-0.900639399517139,-0.444416224913988,-0.900639399517139,-0.998491374702377,1.44737980969079,-0.630841035113394,1.23037741182121,-1.14142201554377
"3462","2","1","0","1","0","3","0","2","3",0.367237342188869,-0.77054172364811,-0.105959760490578,-0.321211250040553,1.39340006448045,1.58663028092878,-0.966108858148045,-0.306274385338241,0.323086693345488,-0.974304727885441,-0.290641672000214,-0.974304727885437,-0.998491374702377,-0.782190609049861,-0.986420204786345,-0.692339332534365,1.13230939943445
"3016","2","0","1","0","1","2","0","1","2",0.293723281272087,1.13291564009322,-0.37470596239943,0.2453994511801,-0.811454769067907,1.06437521622506,0.395940124140395,-0.306274385338241,-1.15093312363336,0.552198158763959,-0.730171846793076,0.552198158763958,-0.998491374702377,-0.231930928738027,-0.0771534709083708,1.17712165029843,0.82146504785428
"4383","2","0","1","0","1","1","0","1","2",0.367237342188869,2.1354739397976,-0.259319398217206,1.83156331787315,-0.800494480763964,0.0306832274436453,0.395940124140395,-0.306274385338241,1.06009660183492,-0.913939921432752,0.73958208664934,-0.913939921432753,-0.998491374702377,0.618729988432902,-0.864507346612761,1.49529344728191,-0.024546718769319
"3844","2","1","0","1","0","3","1","3","3",1.17589201227347,0.113702769934966,0.482331964735511,0.578532378113136,-0.431485471308787,-0.0331597896497269,-0.966108858148045,-0.306274385338241,0.323086693345488,0.0863365114026813,0.0746687634061279,0.086336511402685,-0.998491374702377,-0.317941498814731,0.615379292883232,-0.608803526318878,0.49049194655348
"2296","2","0","1","0","1","2","0","3","2",0.40399437264726,-0.949818994252839,-0.378333166990675,0.886563569236496,-1.0172105212393,-0.187811238401785,0.395940124140395,-0.306274385338241,-1.15093312363336,-0.556270527857449,0.307501184331214,-0.556270527857449,-0.998491374702377,-1.09849477672561,1.80572289421697,0.889570182050712,0.389128495637115
"216","1","0","1","0","1","3","0","3","3",0.808321707689559,-1.00974714926128,0.432015949066056,-0.645359673545243,-1.42476606395317,0.915159483452575,-0.966108858148045,2.88160443119665,-0.413923215143938,-1.35997728384762,-0.592837464075323,-1.35997728384762,-0.998491374702377,-0.0896518087768895,-0.617295161982996,0.686388543120161,1.14923428567338
"2193","1","1","0","1","0","2","0","2","2",-1.02952981522998,0.0781684684053469,-0.931164791017308,0.217965530275031,0.0939529151214884,-0.667593110598471,0.395940124140395,-0.306274385338241,-0.413923215143938,-0.401121172862798,0.522824975671092,-0.401121172862798,1.00123599090552,0.941800045133612,-0.790005044395572,-0.968652265867825,1.28628665401194
"2545","1","0","1","0","1","3","1","1","3",-1.21331496752194,-0.962412063117134,-0.331471911497821,-0.985546107597193,1.22930202313328,0.638097842493942,0.395940124140395,-0.306274385338241,1.06009660183492,-0.575876577582628,-0.700150356489401,-0.575876577582629,-0.998491374702377,-1.24562341841072,-0.639307205819893,0.545611725723815,-0.515115505441991
"973","1","0","1","0","1","2","0","1","2",0.551022494480823,-0.032061957731096,-0.853359757224254,1.51018686150348,-0.443903270295525,-1.62150797367974,1.75798910642883,-0.306274385338241,-1.15093312363336,-0.670113362157802,-0.400304600081493,-0.670113362157802,1.00123599090552,-0.114870051255684,-0.341297996951134,1.2094479799962,0.595492100786152
"1503","2","1","0","1","0","3","1","2","3",-2.79386727723274,0.17067894312474,1.7889480848589,-0.6336396764339,1.12339519114166,-1.97845332300479,-0.966108858148045,-0.306274385338241,1.79710651032434,-0.400082733138639,-0.450689764810061,-0.400082733138636,-0.998491374702377,0.887568986686824,1.03191489164297,-0.433756506628816,-1.82689009268714
"3268","2","1","0","1","0","2","0","3","2",-0.91925872385481,0.267917253139621,-0.47262580729458,-0.747589434896806,-0.0869927820728849,0.536844309541182,0.395940124140395,-0.306274385338241,-0.413923215143938,-0.91873414867775,-0.101121463044169,-0.918734148677751,-0.998491374702377,0.535293294323399,-0.493689069668113,-0.97799208126108,0.0193313585826361
"587","1","0","1","0","1","3","0","1","3",0.587779524939214,0.197706749391707,-0.697196104043879,0.418704795950025,-0.955951223748679,0.33977295961523,0.395940124140395,-0.306274385338241,-0.413923215143938,0.894536440508282,-0.253810570715359,0.894536440508281,-0.998491374702377,1.34533359323714,-0.0500617246475749,0.744487789921144,-0.357649222315304
"2074","2","1","0","1","0","2","0","4","2",0.330480311730478,-0.170024828734848,-0.848779181582593,0.956133297800806,0.335305824678529,0.230472435359382,0.395940124140395,-0.306274385338241,0.323086693345488,1.21615593266083,-0.267835396462392,1.21615593266083,-0.998491374702377,-0.548401358004878,0.955719355284485,-1.22799156937678,-0.987581402561138
"2305","1","0","1","0","1","3","1","2","3",-0.184118114686993,-0.370372302735338,1.4336112967766,1.99349339717279,0.970855884623747,-1.05123741782317,-0.966108858148045,-0.306274385338241,-1.15093312363336,1.51250836922118,0.379917725369475,1.51250836922118,1.00123599090552,3.18769900881743,1.43490461727232,0.0992068318810778,0.977089639919966
"1827","1","1","0","1","0","2","0","2","2",-0.147361084228602,-0.402722191167676,-0.893794151102381,-0.524780233656407,-0.472083460011785,1.30956863997014,0.395940124140395,-0.306274385338241,1.06009660183492,-0.852485043697725,0.450923835762579,-0.852485043697725,1.00123599090552,0.439490907349931,-0.646080142385092,-0.861130688167547,0.100436207827992
"2962","1","1","0","1","0","3","1","3","3",0.514265464022432,-0.38613800854783,1.29781612026396,-0.239173247754789,-0.546886257546861,-0.875429309817295,-0.966108858148045,-0.306274385338241,-0.413923215143938,1.18135661926857,-1.01686334232878,1.18135661926857,1.00123599090552,-1.04399336296346,0.881217053067296,-1.29756002440967,-1.89950788635185
"409","1","1","0","1","0","2","0","2","2",1.39643419502381,-1.08002811154764,-0.589912744225845,-0.382333695185252,-0.38638368084906,0.734128824799666,0.395940124140395,-0.306274385338241,-1.15093312363336,0.802757308801264,-0.640440986704009,0.802757308801268,-0.998491374702377,-1.28752009546913,-0.915304370851754,-0.911787203115303,0.508689891129507
"5255","1","0","1","0","1","3","1","3","3",-0.110604053770212,0.223436239248317,0.0124309081736687,-1.43396517530189,-1.48363947200292,-0.866103326519015,-0.966108858148045,2.88160443119665,-1.15093312363336,1.16421634230921,-0.25263035181384,1.16421634230921,1.00123599090552,1.11193056126637,0.595060483187636,0.938383600830657,-1.64013073722384
"3574","2","0","1","0","1","2","1","4","2",0.40399437264726,-1.08449577729838,-1.24612919714251,0.944874648809133,1.13997419892517,-0.81680884337096,0.395940124140395,-0.306274385338241,-1.15093312363336,0.750605168057908,0.927092176035536,0.750605168057903,1.00123599090552,-1.03144498169098,0.808407984991406,1.33748639511928,0.256923084740672
"3989","1","0","1","0","1","3","0","2","3",-1.83818448531458,-0.33410313033865,2.49612799672263,-1.07560615508591,1.32450468476791,0.686006750980538,-0.966108858148045,-0.306274385338241,0.323086693345488,-1.09400731627693,-0.606881604732291,-1.09400731627693,-0.998491374702377,-1.11807130370472,-1.36231818415489,0.579119560882611,0.732722697291898
"3983","1","0","1","0","1","2","0","1","2",-1.02952981522998,-0.961074514150173,-0.152422362660774,-0.927618750294838,1.405965651477,0.989767349838819,0.395940124140395,-0.306274385338241,-0.413923215143938,-1.39893126324272,2.4934937158776,-1.39893126324271,-0.998491374702377,-0.139385517212735,-1.09986689225343,1.41262274780665,1.25766915129955
"2550","1","1","0","1","0","2","0","2","2",0.0364240680633517,-0.808891580207365,-0.843385179398948,-0.893584443089232,-0.137353536765392,-0.880758443130598,0.395940124140395,-0.306274385338241,-0.413923215143938,-1.47879010890535,0.0164625602503443,-1.47879010890535,1.00123599090552,-0.170750554023785,-1.86182225583832,-1.03211491270126,0.516291746813094
"3644","1","1","0","1","0","3","1","4","3",1.54346231685738,0.0733208425501043,-0.569542416950352,-0.680576747275722,0.904267410119395,-0.179764247098697,0.395940124140395,-0.306274385338241,-0.413923215143938,1.28487570704995,0.0149609843234697,1.28487570704995,1.00123599090552,1.24446205345762,-1.43512725223078,-0.517501391213066,0.11487523548735
"5276","1","0","1","0","1","3","0","4","3",0.587779524939214,-0.601489664740831,-0.25587191737257,-0.092587789929033,0.242138251645549,1.38422979768952,0.395940124140395,-0.306274385338241,0.323086693345488,-0.732049008237768,-0.22615429794026,-0.732049008237764,-0.998491374702377,-0.200633248933209,-1.2844294136551,0.858120410960004,-1.76089389978646
"1132","1","0","1","0","1","3","1","2","3",-0.184118114686993,2.29780383718846,-0.672944324614555,1.17426257772895,-1.34061488236945,-0.347685237800881,0.395940124140395,2.88160443119665,-0.413923215143938,-0.584578069270291,-0.219736189617649,-0.584578069270291,1.00123599090552,0.185515189061656,-0.961021692666848,0.663084975702455,-0.62812149920389
"5512","1","0","1","0","1","2","1","2","2",-0.698716541104465,-0.0334602548171365,-0.521095125486137,-0.940496132002912,0.127262318832561,1.09118075679098,0.395940124140395,-0.306274385338241,0.323086693345488,0.327724126935362,-0.30125044599338,0.327724126935362,-0.998491374702377,1.73169070645593,0.835499731252202,1.20405120595184,1.38689051345383
"5360","2","0","1","0","1","3","0","1","3",0.146695159438524,-0.211767513192166,-0.64681937108269,-1.39355096550499,0.764152546218589,0.718141424859756,0.395940124140395,-0.306274385338241,0.323086693345488,0.0950796395221372,1.44401061201104,0.0950796395221371,-0.998491374702377,-0.932564805851901,-0.459824386842118,0.67913525786398,-1.01451507344633
"2546","1","1","0","1","0","3","0","1","3",0.183452189896915,-0.16724790499902,0.655767899119696,0.438722332808187,-0.0335000881879086,-0.133134330607295,-0.966108858148045,-0.306274385338241,1.06009660183492,-0.267947988479176,-0.368707257165461,-0.267947988479176,1.00123599090552,0.436033274440291,0.803328282567506,-0.716412138207091,1.24179071901371
"2126","1","0","1","0","1","2","1","2","2",0.330480311730478,-0.548669686162556,-0.474995059131247,0.511029301061103,-0.809707728756463,1.31484448195031,0.395940124140395,-0.306274385338241,-1.15093312363336,1.23759585422134,-1.20432212479309,1.23759585422134,1.00123599090552,0.262175576320336,0.596753717328935,1.03399818178979,-0.0952404969338927
